x0,x1,x2,x3,x4,x5,x6,x7,y,y_pred
-12.24700042,-12.20388338,-35.49746154,1.739455496,15.077477300000002,20.06646922,-0.092600871,-3.09285268,-2,0.0
11.19568898,-7.101919923,0.38312129799999994,-1.62911653,-21.02747463,-14.6935611,5.6637616589999995,2.16775843,0,0.0
12.00054078,-32.58554775,-103.1158535,-0.07869408900000001,0.8123967870000001,-5.638408685,-17.26629206,5.636974276,0,0.0
-6.437333641,-48.10781952,12.24243145,-1.2634725070000001,1.409547041,29.03953499,-8.892067587,-9.98367486,1,0.0
-31.06918481,47.1764227,-18.36894346,2.909587627,8.35829205,15.41804841,6.145094766000001,10.09087394,0,1.0
-1.9670593109999999,36.45239089,-1.080354512,0.030486727999999998,-22.95008341,-7.802595975,1.508356489,1.4274102419999999,0,0.0
9.81373741,9.891294898,-67.82604734,0.05206952,4.512454517,9.623816183999999,-3.9062894360000002,14.00022216,-2,-0.0
20.9549105,25.11112542,-13.57008492,1.315561895,-16.86073704,-4.378675031,4.433144521,-2.888111537,-1,1.0
16.45921225,57.83791868,44.76683112,-0.073549067,1.4828617169999998,1.260962144,6.571671535,9.692104952000001,-2,-0.0
14.96522276,32.38793564,-12.17119391,-2.590331442,2.136870306,-8.961255252,8.260069123,-0.9453098940000001,1,1.0
26.46357149,-31.36853315,35.82841493,-1.356747626,17.75616183,3.3329547280000003,-3.531017926,-9.877632004,0,0.0
4.724005738,69.66674023,27.10968283,1.26476873,20.112251399999998,15.45854336,-9.974566964,4.0595185339999995,0,-1.0
10.10936034,-20.44745423,25.73041503,1.9648712659999998,1.443730166,-6.460519287,7.01705114,-7.330161071,1,-0.0
-22.82153255,26.04149456,-25.57727719,1.381283014,-6.739575887999999,25.77938371,-5.085927153,0.017758416000000003,1,1.0
14.60817236,-17.97770623,-29.91007132,0.442239868,-37.37780777,-10.25809219,10.11713764,-7.037927112999999,0,1.0
-5.80525403,3.695576837,-7.64116867,-2.142026884,11.9341916,9.39791514,-25.1615142,0.390302771,1,-1.0
3.505094914,-62.57594025,35.48484578,-0.9594772559999999,9.838856519,-8.350436271,-3.785853926,-2.116754863,1,0.0
3.572454132,-12.71120749,-70.58508812,-1.191324508,23.08493459,-12.56517718,-8.057189489,-3.346645425,0,-1.0
2.682044742,24.98938889,18.71573226,-1.671355195,18.12676151,4.956271856,0.608332745,-4.03082075,-2,-1.0
-0.978199369,-34.84152472,15.87924811,2.5327133109999997,-5.11125753,-8.677306193,-5.4825773710000005,0.925912801,0,0.0
-12.63632189,9.083575459,7.263076676,-0.5787089360000001,13.43475584,-8.551142477,-4.230881156000001,14.805287900000001,0,0.0
18.25900266,68.49171366,-8.247923145,-0.9020814859999999,12.47859901,1.7834328609999999,4.495111713,5.390822902999999,0,-2.0
8.692797925,8.703306227999999,-8.134613829,1.220248634,-3.904747165,8.059842612999999,8.442949302999999,1.158225375,1,-0.0
23.18152253,-14.98981234,-36.90982838,1.2011924459999999,-2.016162361,-22.19207517,8.494234339,4.4166932569999995,-3,0.0
32.68010225,-19.97041635,25.38222405,2.194801404,-3.447786624,1.015961911,-10.65078588,-7.611432494,-2,-1.0
-5.244930838999999,10.39865763,8.288359264,0.20385166100000002,-12.05375217,-7.809888867000001,-6.5674965489999995,-3.539750798,0,1.0
-12.00842293,-58.99351353,23.97238795,-1.072214534,2.337922732,-20.85966167,-6.350784608,-5.839699348,-1,0.0
15.48477437,-26.98701254,-5.975898175,-1.074081397,-2.984598304,-4.959736386,6.2800280289999995,-9.536445033,2,1.0
28.15654839,-44.00112948,43.19557797,1.8968543919999998,11.84202805,2.003740388,2.5260356269999997,7.4857088,1,0.0
-19.82286674,8.744612612000001,70.18791757,0.40535389899999996,32.90804703,-6.137435738,-23.18738181,0.45775148200000004,1,0.0
-17.24999048,-16.49493065,50.744767200000005,0.273332478,42.7053406,17.44709751,6.952477769,-8.120059723999999,0,0.0
0.665714049,-33.01769841,-25.06975786,0.696437064,2.874220223,-21.84433546,0.223402795,-8.586670555,1,0.0
32.32445581,11.06968891,-48.27691174,0.166225385,-0.20951418600000002,13.09957736,-2.340222615,-12.05604228,-2,-1.0
-16.31113858,6.750054563,59.94609576,-0.85126508,12.93618444,-12.38272752,-2.7378060669999997,-0.253352724,0,0.0
-28.13250067,46.15848714,-26.99737702,-0.42220629200000004,8.708094054,-12.26054501,14.47657327,10.02746704,1,-0.0
-18.66991153,-7.704005007,6.60844249,-2.595718594,12.68314381,5.323795168999999,-8.894030115,8.930358314,0,0.0
20.43968939,-59.09867629,-20.47431072,-0.33298480399999997,-1.81817053,-31.37181452,-4.757415075,-8.620105386,-1,0.0
24.18990891,-32.28826952,24.64550612,-1.3098765909999999,-9.79463195,4.2318291189999995,-7.129275646,2.066489498,1,-1.0
12.238737800000001,-22.53524496,-25.8094618,-0.3015215,-6.416303407000001,18.18838325,2.7126875139999997,9.591153593,0,0.0
5.593077117999999,59.20358228,-20.09347795,-0.77514901,-34.96419393,-4.99784301,4.303547417,-3.419886954,-1,1.0
4.846333445,21.2948635,-63.24467367,-1.35197907,-4.968555393,12.23125251,5.799832277,21.02596655,0,-1.0
-12.33522389,-79.36345941,-13.83662629,-1.4241747630000001,-0.184242982,-8.598097617999999,-10.27689562,-7.2124959429999995,1,0.0
-7.850644996000001,-5.114972058,-42.32236689,-3.17744867,10.83277024,2.802105464,-0.9864663220000001,2.258649105,1,-0.0
-15.03494037,-37.64156267,18.494009,-0.20915729600000002,7.901414101,6.550216296,20.11887569,-5.886701551,0,1.0
9.228827071,21.00040718,23.05905645,-0.8811152090000001,30.4096857,-44.7611374,-1.131723599,-4.731093505,0,1.0
-13.51502161,5.514322592999999,-30.39757121,1.585306845,-11.12573117,-5.074383721,1.569481158,5.112682703,1,1.0
0.798427363,39.16616834,-21.72866935,2.245155041,22.23556294,-8.973533605,4.424869838999999,5.9479321060000006,-1,-1.0
48.73653634,-77.95882757,47.91841285,0.333557612,-5.081013671,4.398427987,-2.538127834,-0.278304962,0,0.0
5.793230835,-51.640916299999994,-33.63997756,-0.825892121,3.263371755,18.76711005,-4.7034566369999995,4.681466424,1,0.0
13.78645536,8.131393871,-51.95437968,-0.708648985,-5.114268119,-24.13706495,1.0519160220000001,5.824933227000001,-1,-1.0
34.02347468,48.53763533,27.51113083,-0.148413073,-18.53076591,0.195355119,11.60192849,3.884561217,-1,-1.0
-17.87522674,66.3995775,39.89449576,-0.279260389,26.21901239,-39.32427085,6.051996709,-5.427663765,1,-2.0
-4.638568722,-33.02930632,22.41301619,-2.878926822,-3.6174219489999997,15.02300844,2.343495597,1.590571364,2,1.0
-18.94814362,-37.5210459,-21.75440686,3.513656148,14.37981368,-21.1541818,-2.516530043,4.74041482,-1,0.0
-1.94956439,20.03574728,0.318600023,0.651656019,-6.060234819,-2.58992514,-8.099309326,-2.008748573,0,-1.0
3.521863255,-13.15951516,-59.61229591,1.838325945,20.28164524,-12.5285966,-1.329750129,-1.081756084,-1,0.0
-2.071623474,-14.55888923,-7.094457612999999,-0.097121605,13.33862478,0.49372794799999997,-11.98502068,-1.9286573009999999,-1,-1.0
33.38358749,28.95340243,-40.31917615,-3.4314026689999997,8.157100636000001,16.9112004,8.409688151000001,5.092662743,-1,-1.0
-14.98054074,24.22397447,19.38738318,-0.004835925,-19.00263552,-11.77031214,10.30972887,3.8542977019999998,-1,0.0
21.01422274,-12.457088699999998,38.33379835,0.859290418,-19.35415715,-5.156123646,-8.280392877,-0.569802766,0,0.0
8.428125283,-10.95677629,0.37793587799999995,1.932452148,8.725871241,23.3478655,3.048935353,5.511797381,1,-1.0
-13.70312557,-76.67095729,14.90459479,-0.876328071,28.05422115,14.92270723,5.9678438179999995,5.066418593,-1,0.0
-25.67859716,92.44246899,-9.01079971,-2.80647207,-14.10246632,-5.336202798,-16.01619195,-0.645565034,1,1.0
26.14075155,-16.19177428,14.61830444,0.272970944,-17.08076445,-23.95576138,-1.7264726430000001,8.582182827999999,-2,0.0
9.636898983,-0.5040513289999999,27.77477426,-1.9122330159999998,-11.26820538,8.839690642999999,-11.59635189,18.58879406,0,1.0
4.300833745,71.02426914,-19.37476734,0.132581174,10.3619526,-12.97423048,2.005116756,1.291019766,-1,-2.0
-5.672933639,-12.54999993,-37.64980896,0.326590085,11.09137674,10.73230687,-2.051861938,9.635964047,2,-0.0
2.564415586,33.49064291,-47.34694725,0.231188531,7.636791616,-1.824987876,19.26963255,7.833645017,1,0.0
13.27342795,3.056848542,-1.0633818179999999,-1.853413165,6.046344737,22.02239757,7.703713883,3.784272947,1,-1.0
8.199117886,-40.682916399999996,-65.6171907,1.136778216,-3.26207609,-19.05130991,-10.95840279,3.071606506,0,0.0
18.00484383,43.53840334,12.38459734,1.147804633,-10.95643777,-7.570980798,-15.79867303,-2.448557368,0,-1.0
12.071342699999999,-9.046564423,9.84388801,0.164357825,2.448173525,-9.544323355,-9.813574093,1.927697859,-1,0.0
19.85154013,27.05496086,-7.028270523,0.37367161,1.675375569,6.779138451000001,-1.371885234,2.596220031,-2,-1.0
5.3494676,54.16671474,-3.118350458,0.5440160829999999,-17.00437517,-4.3281080439999995,3.201071582,3.92600529,0,0.0
5.806193412000001,-20.704603600000002,-15.21568061,-0.459091046,-18.66636917,9.65286196,-6.907477144,0.354070371,1,1.0
7.99215353,1.063786368,32.55555341,0.786680298,-14.05815218,15.08109506,-11.33425082,-11.17981344,3,1.0
-6.213988566,-32.75864107,5.808261565,-1.223375615,4.823347207,-11.9788079,17.36853798,-1.137280373,0,0.0
12.44372731,-72.75336082,-9.409128543,-1.04685461,13.09735295,35.52363661,0.5664398039999999,13.15001295,-1,0.0
-2.146280422,20.26696443,-2.228355138,-2.06883815,23.59270719,23.55044097,1.8721095490000002,1.7368953719999998,0,1.0
4.973630341000001,-19.90947326,47.06555529999999,2.536862073,27.68128968,0.9640009270000001,-4.8400885989999995,-0.065789494,-1,-1.0
13.56964754,-56.09579728,-16.52761998,0.117749935,-19.73786578,16.881469199999998,1.753941515,-0.599120391,-1,-0.0
15.16955553,-25.33275548,-3.8257211819999997,0.432643971,1.074015443,0.395515742,-13.53351518,0.332880729,0,0.0
23.31874302,-41.8142081,-57.75777596,-0.266080357,3.4969736589999996,24.06407054,5.629989442,2.061982224,0,0.0
6.772894432,-59.60638832,-18.17463828,0.162078992,0.596649281,-26.46729122,7.688988366,-9.630456934,1,0.0
6.157361387000001,-36.23112143,-51.74577726,0.881654426,3.5325539619999997,0.224626955,14.11951148,1.664774753,-2,1.0
14.58293717,-51.57709033,-27.44223626,1.680212035,4.844807138,10.26009847,-5.100943428,2.1709746009999997,-1,-0.0
-6.534984526000001,9.005025665,119.0373162,-0.41628095299999995,-9.813891400000001,-30.07042194,2.920785225,-4.743044912,1,1.0
27.10692355,22.91572813,7.123067064,-0.293565232,8.88898735,-14.28481121,12.6265739,4.873445761,-1,-1.0
-15.948595000000001,50.79007988,-7.216006001,-1.1280419190000002,2.486064556,7.6758306979999995,4.3536864269999995,-15.23638304,1,1.0
8.920108251,-39.46231335,38.369771500000006,-0.062267183,-4.8490999619999995,-1.17110304,5.36835639,7.264761022,-1,-0.0
36.88159991,-28.10998511,11.7060439,0.9903502890000001,3.124601469,-24.03368449,-1.937574985,-9.135095952999999,-3,-1.0
-1.343873191,19.88114724,-17.06815382,1.7784959619999998,3.770865553,-1.7215442890000001,3.764681876,3.0253126439999996,1,0.0
-2.8158271210000003,-21.81787314,19.70127935,-0.28332932,27.26460042,-22.27448471,-7.9850818420000005,10.65544956,0,1.0
-5.859918906,-9.060912327999999,-15.10643916,-0.816861493,6.001978166000001,20.04826229,16.01370089,5.569810479,1,1.0
-9.421041613,-63.44906646,-32.40171609,3.3174483219999997,-0.587298396,4.428367545,-10.5942901,-6.842055268999999,-1,1.0
5.647490769,-73.82636719,88.49421605,0.612664945,12.16287287,-13.30929623,13.69847105,-2.022703201,-1,0.0
14.17877411,-81.99749715,49.254268200000006,-2.577321354,-20.70828562,15.41135017,-8.289274782,3.126438981,-1,0.0
-9.916390785,3.0780198210000003,-58.83317124,-0.100449458,18.95132796,-12.70108875,-1.736679715,1.987718909,0,1.0
13.864219400000001,81.62016613,-50.2316581,1.9582205380000002,23.05981087,2.017544758,7.119249242,3.785392907,-1,-1.0
-13.6065543,20.61980573,17.26639867,0.808069502,26.64956419,1.4458132030000002,-8.317900404,-3.335552861,0,1.0
-14.57436527,21.76683462,-20.35744885,1.400339826,-26.13565608,20.60329565,0.5443449929999999,5.897371886,2,1.0
2.835906115,-16.43968057,18.69429231,4.660232079,-25.59045859,3.634124115,11.31456323,-3.2747269230000002,-2,1.0
28.75276319,6.99222752,-20.12537178,-2.439606375,-5.305279765,-20.92138299,13.16554067,10.78010957,0,-1.0
0.484088387,4.816435487,-25.5933248,1.9590178459999998,7.310333506,12.81861713,15.23489736,-5.487670519,0,0.0
6.213718142,-23.05097166,-5.3210798210000005,-0.16805228600000002,-8.058837747,-4.242366185,-9.628319431,2.225405034,-1,-1.0
7.679118723999999,3.554434974,44.48080286,-0.112069504,8.670596321,3.27419245,-1.4684253180000002,2.97953183,2,-1.0
14.34125679,-5.49869473,7.094816182000001,-1.96361745,23.44917514,-20.64591806,7.524081324,-11.41049054,-1,-1.0
-3.075876006,92.2036272,2.914009473,0.6226216,0.415050959,3.088400951,-12.547037300000001,6.482821115,0,2.0
-28.15187082,99.18115923,4.123750973,1.185842267,-12.60270898,1.886982023,-16.29813798,13.2764747,0,1.0
-4.9474075310000005,31.76870735,-10.79627366,-1.777136038,-11.46108587,-11.44316703,1.819269398,-0.634819417,1,-0.0
-1.251141731,10.57981125,-40.86238133,-0.449463392,25.49523126,17.41412181,-12.38898483,-4.156957648000001,1,1.0
-21.70309836,3.511017406,6.16766235,0.706818209,-6.447183042000001,-14.7832634,-8.08895341,14.94698266,0,1.0
-4.436821664,-55.21698194,17.73031245,3.521615841,12.705347,-11.75620939,-7.15191285,-3.877743479,-1,1.0
0.072160972,1.100882813,59.43513147,-0.37546461700000006,-18.10695296,12.43182377,0.14708174400000001,-6.355442415,2,1.0
28.43251586,24.61257692,13.06812231,1.270481939,-3.950809112,-8.943568562000001,-2.790830686,13.31818004,0,0.0
0.8755977690000001,-48.67273189,-51.11221638,-0.914981429,-21.00590556,7.514974279,5.491952704,-6.65062479,0,1.0
-36.73031519,4.461980821,21.59058025,-2.245395094,28.00965225,16.45006027,-3.335305738,-5.968931154,2,1.0
-22.60366658,20.78310562,-11.68273795,-0.7589532040000001,-17.98992209,-4.517668518,20.21281313,-11.88648217,1,1.0
6.028318914,-1.365104795,7.4489203239999995,2.5522121909999997,-22.28413757,16.28696206,2.912124233,3.00277055,-1,0.0
-9.807136362,14.44133943,-37.04818103,0.196236185,17.74121364,12.06933569,-8.742474447000001,-0.9212807540000001,-1,-0.0
-13.60555125,-2.0565642630000003,71.84048594,0.42469510899999996,-3.994842705,-24.83994707,-2.169932996,-6.28406169,1,-0.0
28.23331126,-13.70069091,-3.181934122,-0.814571723,-1.1349520770000001,20.09035255,2.331319029,-6.54616274,0,-1.0
1.985995243,17.3308402,65.86326725,0.755981146,20.42214929,-6.558732418,-0.697316035,4.617503939,-1,0.0
3.3426812710000005,-15.09402025,-0.620453531,-0.496987113,42.88806045,-11.17363074,11.39811004,-10.82518039,-1,-1.0
18.86216033,22.57096299,53.58154131,1.043843714,-2.950052077,2.028382509,-11.01681612,15.73007372,-1,0.0
10.58960561,-61.6437424,-1.3712918230000002,-1.9004231630000001,6.704037072999999,-23.06412692,18.75255393,-14.50847626,1,-1.0
5.9047563510000005,19.072195999999998,5.297036288,0.005142532,-11.82958535,-22.91585769,9.975638712,2.28052771,-1,-1.0
18.80042645,-5.02874164,-28.67969274,-0.9717778690000001,11.85984696,48.96715658,15.14416616,1.6433774630000002,0,1.0
-2.385932331,5.542243612999999,-54.41680927,4.319951778,31.01370426,23.15425549,-2.405418943,16.32255601,0,2.0
2.756874207,-10.22688946,36.773241299999995,-1.151116148,19.72060506,17.60327324,-6.648966819,-7.666310266,1,0.0
9.870006296,-70.91398455,19.96428984,-0.627346631,-0.47906755799999995,7.82452557,1.680732444,-0.591902305,1,0.0
10.61794651,-10.02142706,-56.70704471,-2.204978798,-9.987188687,37.02637141,19.8882105,-12.15224577,2,1.0
-1.424061258,5.310365167,24.52645925,-0.786999206,-11.87388392,12.20180206,9.517429051,8.39249931,-1,0.0
6.336432502,-39.60813273,-59.50850675,-1.447321638,37.94082672,11.51003623,-2.361782495,2.854159118,1,0.0
24.36207432,-15.80732596,-53.12290427,1.46894706,0.104107487,4.102964181,2.870950966,3.3305814189999996,1,-1.0
11.85230825,-38.47926726,14.90330147,-2.848928043,-0.860705035,-5.0669756360000004,-3.146760932,8.050425242000001,1,1.0
13.94113191,22.20471263,-18.2544014,-0.952557655,-0.8612557259999999,-10.81583171,23.4813708,1.035514824,-3,0.0
3.18765518,-14.22936756,33.21524073,-1.645959226,-23.61729227,6.859727731,-11.4867879,-9.311715604,2,-1.0
10.922622500000001,-96.3963368,-39.89239882,1.260031728,7.844076014,-17.17110711,-13.74523621,3.5786863189999996,0,0.0
-23.5783528,38.5845188,-2.924792568,-0.837772709,12.39464214,25.86709357,-19.52770408,-1.289708767,2,0.0
30.2392154,-27.80181737,-17.45651176,-1.4574291959999999,-6.640383621000001,-17.03334759,2.5549125580000003,-3.206226317,-1,1.0
12.38717918,-5.244852043,-31.79911305,2.1817071930000003,16.85222255,10.46633488,-3.144828293,0.903758767,1,0.0
-26.6096478,46.02686658,82.20410509999999,2.04050846,28.63796769,-18.183621399999996,-16.66757872,5.59477928,0,-1.0
-17.53752057,22.78865067,-36.57807339,-0.82495286,-3.783392638,2.818717061,-1.144549127,-4.008883378,1,0.0
-19.90762041,4.8845434469999995,52.08294944,-2.440993121,5.250108078,-17.06497869,-14.79830584,12.00555026,1,0.0
3.746831035,-88.09515366,-0.6946932790000001,0.777612915,8.754082842999999,-10.58585236,1.9558868669999998,-10.75681733,1,0.0
-14.87492795,-60.94379693,12.14130278,-0.487462749,-13.12324629,8.168647625,11.51116612,12.13286085,0,1.0
-0.092290901,-21.85911266,-6.72185574,2.295819409,-18.85371634,4.63047437,8.571133237,-3.725670558,1,1.0
-8.207322889,20.0572273,48.48043445,0.09946266,-26.86575802,30.85278186,18.81022503,3.453955788,2,-0.0
-10.09815405,-7.586709752999999,12.41085053,-0.89833692,21.58295894,-8.154701507999999,11.41116604,4.50267802,1,0.0
11.9440454,-10.47525264,-52.84836899999999,1.777880814,14.30406549,-1.955065829,2.239498609,3.623227125,1,-0.0
-17.53571775,-60.73293059,57.23304433,1.277551148,6.05496517,-19.36648769,0.429800443,-1.333720022,0,0.0
9.573450608,-0.687249874,-21.8443125,0.021733331,19.12843865,-14.43151027,-9.177434984,6.057519119,-1,-1.0
-10.12121003,11.22561544,4.663717188,1.7678763690000001,5.711426921,-8.444307928999999,-2.3263634840000003,-0.23227931899999998,3,0.0
-25.40054561,29.44670296,42.62304098,-0.847710498,20.00599123,9.263019411,11.94357868,0.428563588,1,-0.0
12.14633003,23.80483617,22.16033527,2.322096275,12.94513232,13.64487998,-4.385657499,-4.633634874,-2,-0.0
-28.82230329,12.01168609,12.39001947,-0.20626824300000002,8.326257749,-24.11700485,-22.69798882,1.34863812,0,-1.0
-17.25725257,-33.97555291,-1.869652351,-2.9087222169999998,33.57846854,-1.4268697030000002,5.770453388,-0.592516032,0,1.0
10.72189535,-48.72002192,23.13953236,2.242733159,11.66404939,-13.77903741,-8.038812586,0.7134164959999999,-3,-2.0
-37.31757506,42.33280656,53.98103795,-1.60093343,23.01491461,7.446116817,-13.087745199999999,2.167577149,-1,-0.0
12.94449445,-30.16965625,-29.03256684,0.196654435,13.54417223,-5.77778857,-0.325474169,11.03945194,0,0.0
-4.020555783,-24.78098675,-10.88494879,-1.591693465,-0.115473386,-3.3363768080000002,12.29175247,-1.035444434,-1,0.0
-15.43916022,-1.35704123,44.55974802,1.190176119,5.346448957,-5.678776051,-9.163573612,-7.551676957000001,1,-1.0
-1.345890456,9.399215724,-11.6655261,0.960691834,-10.33322538,14.50231854,-2.055228263,2.208273504,-2,1.0
-0.727932364,-7.3978253689999995,-74.88256226,-2.9594516669999997,6.118289429,-20.87337829,10.45644068,6.326584567,0,-2.0
-3.650619987,-5.433107082,-24.93929433,1.3668517040000001,5.2432848089999995,-6.958016102999999,0.319165977,-12.415181,0,-0.0
-12.72623632,-23.05893647,-2.463766936,1.376341988,41.47285697,3.926154279,-7.678820907,7.813676989,0,1.0
-16.11861016,-35.98859989,-22.38791462,-1.6806566490000001,15.06884111,0.951761717,-1.2650254920000001,-4.8946373460000006,0,1.0
6.3122013610000005,-31.42689095,56.37032758,-0.02959829,12.57232136,-2.0569463,4.030731019,1.7803806269999998,-1,-1.0
-11.48811053,41.72849168,-61.67180033,-0.035019217000000005,-26.67850201,3.2365542830000003,-25.27124829,-11.46970507,0,1.0
25.13711417,-45.49702517,36.519355600000004,1.1852616120000001,2.715784015,-2.706755696,2.049481295,-19.146580800000002,-2,-0.0
8.199395796000001,-100.44208420000001,74.22802106,-1.203904898,5.216943916,39.98843316,2.7663987839999997,4.498582012,-1,0.0
17.02853205,32.45362898,51.66881136,0.231948125,-4.8887628119999995,-14.719007399999999,11.71878872,5.6747109920000005,1,0.0
4.913677843,-32.04259255,110.3928325,-0.661434369,-18.37593116,-2.8579981410000004,-4.14696152,4.464247639,2,0.0
19.25574671,2.5711018130000003,-9.581814421,-0.859228355,-14.46275021,-3.3260040280000003,-3.094620473,9.357025676000001,1,0.0
6.666520905,-26.08832874,-59.84348727,-1.230874451,-7.7672693420000005,-12.92789525,-6.282066984,-10.94137237,2,0.0
-10.93481341,39.14014604,82.78694465,-4.960915622,-1.7030994380000002,2.973738506,0.34827453799999997,-11.22450973,1,0.0
32.75830092,-33.32441909,22.72922056,0.24776938899999998,-14.79692458,1.796902513,4.181231327,-0.5772254520000001,-1,0.0
12.94631493,-15.9801226,-21.67769385,1.732862427,-4.855491263999999,16.52439549,0.386351348,1.664274197,-2,0.0
23.33883843,-24.65398621,-13.99017035,-1.228404885,15.35883196,11.92111675,3.602850984,-9.247448432,1,-0.0
-7.859348072,4.54003592,-5.6972808189999995,-1.460682311,-1.9370646440000001,2.708578985,-1.63259114,-4.131808532,1,0.0
10.47123425,-26.83575093,2.975846845,1.39066527,10.9946686,17.65354475,2.367177814,7.574889917,0,0.0
-17.83540268,23.11988585,-0.823144262,2.4338396,4.072226358,-8.711873765,-0.21472980100000003,9.463217279,-2,1.0
2.1799146,-11.83528788,-8.553395809,1.216794896,-12.29709405,20.78592492,-6.8620649479999996,-8.358254228,0,-1.0
13.31389622,-23.27544764,-39.28678865,-1.593540264,10.25862878,22.04371473,7.141840641,-2.37659667,2,0.0
16.28107719,70.78999863,-23.24480218,-0.062721286,21.49155614,-8.538480415,-19.70654109,-2.677474544,0,-0.0
-9.226057482,24.17519885,28.75808,2.454361344,7.807047872999999,1.543606501,-3.0172682710000003,6.534162912,1,-1.0
-11.65693043,-36.82032511,19.02215314,0.7507388690000001,46.8572643,24.77358591,-12.63500293,2.984871832,1,0.0
20.95504525,41.40310669,-51.29761766,2.123739282,-29.67571972,-26.12681145,-3.428368618,9.914794046,1,0.0
-1.305152574,-23.51877288,2.0504614930000002,-1.385813842,19.79743546,13.95785266,-1.6101031190000001,-5.097806985,0,-1.0
21.84243063,21.16933525,-0.29929020100000003,-1.321527772,-4.119819166,17.80813783,14.80062374,1.9076609230000001,0,-1.0
21.44703573,37.35221542,-52.95436715,-3.523383338,-24.59542989,-17.63815799,-9.966704575,13.03553439,1,0.0
1.844746554,0.936901523,-42.81480039,0.156980716,-27.90913891,13.86344184,-0.129037806,2.8728577210000004,1,1.0
12.98309237,-39.31698144,24.06700235,-0.388664378,-25.99821369,24.38872466,1.747566986,-5.056934848,1,-0.0
0.598430086,-29.65552018,28.39410222,-0.44541942799999995,8.143737807,6.45017311,-16.81887976,-11.03144463,-1,0.0
3.237866211,38.32728243,-10.77635413,-2.519416575,12.27803834,-22.24971039,-1.3447009680000002,4.6636109139999995,0,0.0
-5.831911698,35.49143192,-80.03034194,0.44706103700000005,-21.28574571,-6.03036584,40.75279048,-1.343026073,0,1.0
